creativeID,brand,"successclick
",successconversion
5493,403,1,1
5449,160,2,0
6215,308,5,2
798,160,1,0
6085,193,38,0
5890,381,2,0
1701,1400,3,0
1400,308,1,0
3251,381,2,1
6526,1400,1,0
1025,161,3,0
1220,381,2,0
844,803,2,0
2370,101,1,0
746,1400,1,0
3368,160,255,2
5241,308,4,0
4057,61,96,0
3396,56,51,1
4406,403,11,0
4470,308,9,0
5567,308,11,0
3422,56,190,0
5852,55,20,0
3452,403,63,0
706,61,25,0
1423,308,89,0
4844,61,10,0
378,308,86,2
5374,61,15,0
6160,193,3,0
3565,61,15,0
5402,403,22,1
5701,308,7,1
5893,56,17,0
652,5,7,0
1118,193,3,0
6414,308,2,0
2783,153,39,1
3696,193,49,1
2801,15,12,0
5194,15,6,0
5956,15,36,0
3602,5,12,0
3896,55,18,0
2963,308,27,0
5617,193,2,0
2501,193,5,0
4070,381,14,0
3297,61,21,0
5905,15,5,0
6428,55,17,0
1666,193,1,0
5229,61,15,0
5002,193,3,0
4857,308,31,1
2028,308,2,0
3539,5,18,0
4914,61,28,0
5338,61,17,0
4266,78,18,0
3478,61,17,0
5619,1400,2,0
5937,78,13,0
2231,193,11,0
2561,61,1,0
2271,308,18,0
1726,47,22,0
1297,161,6,0
95,61,3,0
5225,381,3,0
5152,61,1,0
4282,15,12,0
5765,153,15,0
3227,1400,2,0
5645,61,9,0
3261,193,3,0
3124,61,9,0
4597,193,11,0
2462,403,22,0
1307,308,23,0
4076,61,3,0
539,193,12,0
1246,308,4,0
5259,381,6,0
4889,61,6,0
2547,403,2,0
4999,15,9,0
4004,55,3,0
4789,161,2,0
3221,93,45,2
964,381,4,0
5213,193,7,0
4027,61,8,0
5014,15,5,0
4831,61,23,0
5631,61,7,0
4906,78,9,0
1371,153,10,0
5343,61,2,0
6057,381,3,0
6394,308,11,0
6106,61,18,0
2079,308,1,0
5420,403,3,0
2117,193,4,0
5557,15,1,0
3054,61,3,0
673,193,1,0
6436,61,2,0
5503,78,6,0
2208,193,1,0
3079,308,1,0
188,78,13,0
4204,193,1,0
3020,15,4,0
5671,61,7,0
6030,78,4,0
637,381,1,0
4731,50,1,0
5498,403,1,0
5808,381,1,0
2087,15,9,0
2382,403,3,1
1471,381,5,0
4324,61,2,0
661,61,2,0
1705,193,1,0
3666,15,1,0
217,193,4,0
5812,61,2,0
3199,15,7,0
3715,381,1,0
322,381,1,0
4509,193,1,0
4992,381,1,0
400,308,2,1
5854,193,1,0
1982,161,3,0
1062,308,1,0
4735,193,1,0
444,161,1,0
3299,15,1,0
2830,61,2,0
1256,193,3,0
1653,403,1,0
4618,61,3,0
3942,78,2,0
480,308,3,0
6404,61,2,0
5786,193,2,0
5126,193,2,0
1089,308,1,0
3222,193,1,0
4742,193,1,0
669,61,3,0
125,15,1,0
4701,193,1,0
5707,61,1,0
5862,308,3,0
6225,308,2,0
2075,381,1,0
4581,193,1,0
5892,193,1,0
5418,161,1,0
2234,61,1,0
4733,308,1,0
4471,308,1,0
2261,15,1,0
915,1400,1,0
3172,61,1,0
2814,61,1,0
814,403,1,0
2756,308,1,0
6117,161,1,1
4850,55,1,0
2283,1400,1,0
1606,78,605,30
2849,47,2113,60
5056,53,266,17
1999,53,751,3
1137,53,732,23
4447,2,127,9
3238,78,18,0
4561,50,141,0
5517,37,439,3
2483,29,54,0
3655,53,34,1
5994,381,300,10
3739,37,209,0
3165,78,219,6
554,17,8,3
5404,28,100,0
6536,4,31,1
1420,37,156,0
6372,53,42,0
3444,53,1722,29
3366,78,32,0
349,53,2,0
3323,53,243,0
5823,53,24,3
2065,53,309,2
5123,78,9,0
5962,381,78,0
2307,160,150,8
4923,153,51,0
1597,78,71,0
5618,193,78,0
438,78,244,6
2146,53,91,3
6327,78,17,0
3077,78,149,7
3490,37,88,0
1551,47,13,0
4340,53,115,0
5550,78,91,1
4978,47,83,0
2259,53,17,0
4109,37,59,0
1029,93,5,0
6031,37,104,0
1948,78,93,4
1033,29,66,1
4643,53,13,0
4333,37,108,3
6463,93,23,1
4543,308,6,0
4267,381,17,1
1337,93,19,2
5285,78,81,2
2863,93,18,0
449,53,108,2
5452,37,43,0
6545,37,7,0
3078,37,52,0
1990,37,11,0
5542,47,31,0
6045,41,13,0
5340,28,3,0
4982,61,3,0
6514,37,118,0
4150,28,5,0
1373,37,28,2
3351,53,3,0
5456,53,44,0
3557,37,70,0
1883,37,5,0
3015,78,51,0
3397,308,16,1
5339,41,17,0
3258,53,45,0
6569,53,57,0
4738,53,34,0
1708,29,53,0
4007,111,11,0
5245,111,14,0
2040,111,17,0
885,381,38,0
4439,93,11,0
2119,78,26,0
5553,50,6,0
3912,153,15,0
2494,47,63,0
5910,381,12,0
6363,93,37,1
4160,193,1,0
6422,37,122,0
900,78,38,0
4799,28,2,0
2964,153,8,0
6000,78,99,5
1045,28,2,0
3585,41,2,0
4974,78,22,0
3691,53,5,0
727,381,13,0
1507,111,18,0
5732,41,11,1
6129,15,4,0
6270,53,8,0
4462,93,12,0
6199,101,1,1
2997,153,10,0
3419,308,20,1
2073,153,15,0
311,78,13,0
3870,308,9,0
3009,153,15,1
5242,27,2,0
3385,111,21,0
6289,41,3,0
969,53,23,0
4379,50,8,0
1579,153,11,0
5750,53,25,0
9,803,2,0
736,308,7,0
6219,78,26,0
3571,53,8,0
5545,37,20,0
6510,153,9,0
984,308,35,1
2200,53,9,0
6532,53,26,2
5839,111,11,0
3037,381,6,0
3851,53,5,0
2904,93,26,2
4600,93,11,1
2020,4,2,0
3300,308,7,0
2554,101,1,0
4798,17,5,0
1107,308,37,2
901,381,1,0
5165,78,13,0
5016,381,10,1
6571,37,1,0
4136,17,2,0
5496,37,3,0
4522,37,1,0
2488,381,1,0
3458,47,14,0
2859,111,12,0
4289,101,5,0
5031,37,1,0
6429,24,4,0
2895,93,8,0
1236,381,4,0
3682,53,9,1
1309,381,5,0
2870,28,3,0
2054,111,14,0
142,403,16,0
1274,381,2,1
5159,381,3,0
6178,101,1,0
3071,37,1,0
792,308,4,0
4749,381,3,0
3898,381,1,0
2245,381,1,0
3394,308,3,0
3148,308,3,0
5223,53,3,0
6329,53,2,0
6549,78,6,0
2907,35,4,0
273,93,1,0
5406,4,8,0
4583,93,6,0
1641,35,1,0
5686,7,5,1
6504,803,4,0
4519,50,3,0
1788,4,4,0
2343,308,3,0
6415,37,3,0
5733,308,1,0
963,308,4,0
603,308,1,0
4605,4,3,0
1296,41,1,0
919,381,1,0
5868,53,2,0
6026,308,2,0
1822,381,1,0
3792,381,4,0
199,78,4,0
422,37,8,0
5795,111,2,0
5324,37,1,0
5266,381,1,0
2331,53,3,0
1300,803,2,0
28,35,2,0
3344,53,3,0
751,403,3,0
2950,308,3,0
317,308,1,0
4836,403,3,0
2975,308,1,0
2578,381,1,0
4832,37,1,0
2107,803,1,0
6251,308,3,0
1835,803,2,0
6347,93,1,0
3322,35,1,0
5347,308,2,0
3935,803,1,0
1482,308,5,0
1973,37,2,0
14,53,1,0
6337,803,1,0
3155,308,1,0
147,381,1,0
4598,53,1,0
4391,53,1,0
6248,381,1,0
702,803,1,0
5895,28,2,0
2353,28,1,0
4126,15,4,0
338,28,1,0
3836,803,2,0
1638,803,2,0
35,53,1,0
1091,381,3,0
3844,308,1,0
5615,53,2,0
1285,53,1,0
4397,381,1,0
2644,803,1,0
6035,381,1,0
6029,381,1,1
414,37,1,0
4856,381,1,0
5253,381,7,0
3073,56,13,0
42,160,4,0
6378,1400,2,0
5144,308,12,0
5446,381,4,0
3309,308,9,0
6543,161,1,0
4608,160,1,0
2754,191,2,0
3654,803,2,0
4985,1400,2,0
6464,1400,1,0
5117,161,1,0
2943,1400,1,0
5657,803,1,0
6498,25,1,0
1475,161,1,0
3581,1400,1,0
5035,161,4,0
3410,403,1,0
2477,161,1,0
2751,308,1,0
5098,403,1,0
2268,1400,1,0
4295,1400,1,0
2735,1400,2,0
1017,160,1,0
5513,160,1,0
69,161,2,0
852,160,2,0
5514,381,1,0
5351,803,1,0
1873,1400,1,0
5997,803,1,0
791,15,1,0
4645,1400,2,0
2451,403,1,0
5816,161,1,0
3860,381,1,0
1459,1400,1,0
2010,1400,1,0
663,25,1,0
